from,to,weight
WorkVaccines,DrPaulOffit,1
WorkVaccines,famfightflu,1
WorkVaccines,florian_krammer,1
WorkVaccines,gavi,1
WorkVaccines,GaviSeth,1
WorkVaccines,greenbergepi,1
WorkVaccines,harryetaylor,1
WorkVaccines,HHSvaccines,1
WorkVaccines,Immunize_USA,1
WorkVaccines,ImmunizeOrg,1
WorkVaccines,IVACtweets,1
WorkVaccines,jasonlschwartz,1
WorkVaccines,MalariaVaccine,1
WorkVaccines,michaelmina_lab,1
WorkVaccines,NursesWhoVax,1
WorkVaccines,PeterHotez,1
WorkVaccines,PreventTyphoid,1
WorkVaccines,ProfHeidiLarson,1
WorkVaccines,sabinvaccine,1
WorkVaccines,sciencecohen,1
WorkVaccines,ShotAtLife,1
WorkVaccines,ShotsHeard,1
WorkVaccines,skepticalraptor,1
WorkVaccines,TheInfluenzers,1
WorkVaccines,VaccinateCal,1
WorkVaccines,VaccinateIN,1
WorkVaccines,VaccineFinder,1
WorkVaccines,vaccinenation,1
WorkVaccines,vaccines4life,1
WorkVaccines,VaccineSafetyN,1
WorkVaccines,VaccinesEurope,1
WorkVaccines,VaccinesToday,1
WorkVaccines,VaccineUK,1
WorkVaccines,Vaccinologist,1
WorkVaccines,VaxAmbassadors,1
WorkVaccines,Vaxyourfam,1
WorkVaccines,VaxYourFamily,1
WorkVaccines,Vi_VIorg,1
WorkVaccines,Voices4Vaccines,1
1pissedoffmom1,Alec_Zeck,1
1pissedoffmom1,and_kell,1
1pissedoffmom1,avoiceforchoice,1
1pissedoffmom1,BardsFM,1
1pissedoffmom1,Believe_Mothers,1
1pissedoffmom1,BusyDrT,1
1pissedoffmom1,ceestave,1
1pissedoffmom1,Chena_Punim,1
1pissedoffmom1,chris_moyler,1
1pissedoffmom1,circleofmamas,1
1pissedoffmom1,davebrooker322,1
1pissedoffmom1,debnantz,1
1pissedoffmom1,delbigtree,1
1pissedoffmom1,DemocratFed,1
1pissedoffmom1,DrKND,1
1pissedoffmom1,DrTessaT,1
1pissedoffmom1,flick4freedom,1
1pissedoffmom1,HFIdaho,1
1pissedoffmom1,HighWireTalk,1
1pissedoffmom1,Hollysstory1,1
1pissedoffmom1,HPVSideEffects,1
1pissedoffmom1,ICANdecide,1
1pissedoffmom1,InsideVaccines,1
1pissedoffmom1,Juanita87722370,1
1pissedoffmom1,Just4TheCause,1
1pissedoffmom1,LeahDurantLaw,1
1pissedoffmom1,Lex55747486,1
1pissedoffmom1,MaineVaxChoice,1
1pissedoffmom1,MarkVaccines,1
1pissedoffmom1,Marzo_luna_,1
1pissedoffmom1,MI4VaxChoice,1
1pissedoffmom1,nocompulsoryvac,1
1pissedoffmom1,Nurse4freedom,1
1pissedoffmom1,picphysicians,1
1pissedoffmom1,PlumRemson,1
1pissedoffmom1,RJM20,1
1pissedoffmom1,RobertKennedyJr,1
1pissedoffmom1,SadakaAssoc,1
1pissedoffmom1,sallyKP,1
1pissedoffmom1,science_cited,1
1pissedoffmom1,stevescrutton,1
1pissedoffmom1,US4MF,1
1pissedoffmom1,VaccineInjury,1
1pissedoffmom1,VaccineReaction,1
1pissedoffmom1,vaxreactions,1
1pissedoffmom1,vaxstudy,1
1pissedoffmom1,weaponizedword1,1
1pissedoffmom1,yattypat,1
1pissedoffmom1,yesmaam74,1
Alec_Zeck,AliBeckZeck,1
Alec_Zeck,and_kell,1
Alec_Zeck,Believe_Mothers,1
Alec_Zeck,delbigtree,1
Alec_Zeck,DrKND,1
Alec_Zeck,DrTessaT,1
Alec_Zeck,HFIdaho,1
Alec_Zeck,HPVSideEffects,1
Alec_Zeck,ICANdecide,1
Alec_Zeck,Juanita87722370,1
Alec_Zeck,Lex55747486,1
Alec_Zeck,Nurse4freedom,1
Alec_Zeck,PlumRemson,1
Alec_Zeck,Rebekah60291919,1
Alec_Zeck,VaccineResist,1
Alec_Zeck,SadakaAssoc,1
Alec_Zeck,sallyKP,1
Alec_Zeck,science_cited,1
Alec_Zeck,stevescrutton,1
Alec_Zeck,US4MF,1
AliBeckZeck,Alec_Zeck,1
AliBeckZeck,and_kell,1
AliBeckZeck,Believe_Mothers,1
AliBeckZeck,Crazymothers1,1
AliBeckZeck,davebrooker322,1
AliBeckZeck,debnantz,1
AliBeckZeck,DemocratFed,1
AliBeckZeck,DrKND,1
AliBeckZeck,DrTessaT,1
AliBeckZeck,HFIdaho,1
AliBeckZeck,ICANdecide,1
AliBeckZeck,InsideVaccines,1
AliBeckZeck,Juanita87722370,1
AliBeckZeck,learntherisk,1
AliBeckZeck,Lex55747486,1
AliBeckZeck,Marzo_luna_,1
AliBeckZeck,MI4VaxChoice,1
AliBeckZeck,nocompulsoryvac,1
AliBeckZeck,Nurse4freedom,1
AliBeckZeck,picphysicians,1
AliBeckZeck,PlumRemson,1
AliBeckZeck,Rebekah60291919,1
AliBeckZeck,VaccineResist,1
AliBeckZeck,RJM20,1
AliBeckZeck,RobertKennedyJr,1
AliBeckZeck,SadakaAssoc,1
AliBeckZeck,stevescrutton,1
AliBeckZeck,truthlovingdr,1
AliBeckZeck,UnitedForChoice,1
AliBeckZeck,US4MF,1
AliBeckZeck,wontfoolmetwice,1
and_kell,Alec_Zeck,1
and_kell,AliBeckZeck,1
and_kell,avoiceforchoice,1
and_kell,BardsFM,1
and_kell,Believe_Mothers,1
and_kell,CasparKashkin,1
and_kell,ceestave,1
and_kell,Chena_Punim,1
and_kell,davebrooker322,1
and_kell,debnantz,1
and_kell,delbigtree,1
and_kell,DemocratFed,1
and_kell,DrKND,1
and_kell,EpigeneticWhisp,1
and_kell,flick4freedom,1
and_kell,GAVaccineChoice,1
and_kell,HFIdaho,1
and_kell,HPVSideEffects,1
and_kell,ICANdecide,1
and_kell,InsideVaccines,1
and_kell,Juanita87722370,1
and_kell,Just4TheCause,1
and_kell,LeahDurantLaw,1
and_kell,Lex55747486,1
and_kell,MarkVaccines,1
and_kell,Marzo_luna_,1
and_kell,MelissaRaeToro1,1
and_kell,MI4VaxChoice,1
and_kell,nocompulsoryvac,1
and_kell,Novaccineforce,1
and_kell,Nurse4freedom,1
and_kell,Pamira_Bezmen,1
and_kell,picphysicians,1
and_kell,PlumRemson,1
and_kell,RebeccaChandle1,1
and_kell,RJM20,1
and_kell,RobertKennedyJr,1
and_kell,SadakaAssoc,1
and_kell,sallyKP,1
and_kell,tabbyday,1
and_kell,TN4VaxChoice,1
and_kell,truthlovingdr,1
and_kell,TTAVOfficial,1
and_kell,US4MF,1
and_kell,uTobian,1
and_kell,VaccineInjury,1
and_kell,vaccinepapers,1
and_kell,vaxreactions,1
and_kell,vaxstudy,1
and_kell,vaxxedthemovie,1
and_kell,VialNews,1
and_kell,WakeTheFlockUp6,1
and_kell,waynerohde,1
and_kell,weaponizedword1,1
and_kell,NVICLoeDown,1
avoiceforchoice,Believe_Mothers,1
avoiceforchoice,BusyDrT,1
avoiceforchoice,CasparKashkin,1
avoiceforchoice,Chena_Punim,1
avoiceforchoice,davebrooker322,1
avoiceforchoice,debnantz,1
avoiceforchoice,DemocratFed,1
avoiceforchoice,GAVaccineChoice,1
avoiceforchoice,HFIdaho,1
avoiceforchoice,ICANdecide,1
avoiceforchoice,InsideVaccines,1
avoiceforchoice,Juanita87722370,1
avoiceforchoice,Nurse4freedom,1
avoiceforchoice,picphysicians,1
avoiceforchoice,RJM20,1
avoiceforchoice,RobertKennedyJr,1
avoiceforchoice,TN4VaxChoice,1
avoiceforchoice,US4MF,1
avoiceforchoice,uTobian,1
avoiceforchoice,VaccineReaction,1
avoiceforchoice,VialNews,1
avoiceforchoice,WakeTheFlockUp6,1
avoiceforchoice,waynerohde,1
avoiceforchoice,weaponizedword1,1
avoiceforchoice,NVICLoeDown,1
BardsFM,Believe_Mothers,1
BardsFM,BusyDrT,1
BardsFM,ceestave,1
BardsFM,Chena_Punim,1
BardsFM,chris_moyler,1
BardsFM,debnantz,1
BardsFM,delbigtree,1
BardsFM,DemocratFed,1
BardsFM,HFIdaho,1
BardsFM,HPVSideEffects,1
BardsFM,InsideVaccines,1
BardsFM,Just4TheCause,1
BardsFM,LeahDurantLaw,1
BardsFM,Lex55747486,1
BardsFM,Nurse4freedom,1
BardsFM,picphysicians,1
BardsFM,RJM20,1
BardsFM,SadakaAssoc,1
BardsFM,sallyKP,1
BardsFM,stevescrutton,1
BardsFM,TexasMFA,1
BardsFM,truthlovingdr,1
BardsFM,US4MF,1
BardsFM,VialNews,1
BardsFM,NVICLoeDown,1
Believe_Mothers,AliBeckZeck,1
Believe_Mothers,CaliVaxChoice,1
Believe_Mothers,Chena_Punim,1
Believe_Mothers,davebrooker322,1
Believe_Mothers,debnantz,1
Believe_Mothers,DrKND,1
Believe_Mothers,DrTessaT,1
Believe_Mothers,EpigeneticWhisp,1
Believe_Mothers,GAVaccineChoice,1
Believe_Mothers,HFIdaho,1
Believe_Mothers,HPVSideEffects,1
Believe_Mothers,Lex55747486,1
Believe_Mothers,MarkVaccines,1
Believe_Mothers,Marzo_luna_,1
Believe_Mothers,MI4VaxChoice,1
Believe_Mothers,Nurse4freedom,1
Believe_Mothers,Pamira_Bezmen,1
Believe_Mothers,RobertKennedyJr,1
Believe_Mothers,truthvaxwarrior,1
Believe_Mothers,US4MF,1
Believe_Mothers,VaccineReaction,1
BusyDrT,1pissedoffmom1,1
BusyDrT,Alec_Zeck,1
BusyDrT,avoiceforchoice,1
BusyDrT,BardsFM,1
BusyDrT,Believe_Mothers,1
BusyDrT,CaliVaxChoice,1
BusyDrT,CasparKashkin,1
BusyDrT,ceestave,1
BusyDrT,Chena_Punim,1
BusyDrT,ChildrensHD,1
BusyDrT,chris_moyler,1
BusyDrT,circleofmamas,1
BusyDrT,Crazymothers1,1
BusyDrT,davebrooker322,1
BusyDrT,debnantz,1
BusyDrT,delbigtree,1
BusyDrT,DemocratFed,1
BusyDrT,DrKND,1
BusyDrT,EpigeneticWhisp,1
BusyDrT,flick4freedom,1
BusyDrT,GAVaccineChoice,1
BusyDrT,HealthyNews2day,1
BusyDrT,HFIdaho,1
BusyDrT,HPVSideEffects,1
BusyDrT,ICANdecide,1
BusyDrT,InsideVaccines,1
BusyDrT,Juanita87722370,1
BusyDrT,Just4TheCause,1
BusyDrT,LeahDurantLaw,1
BusyDrT,Lex55747486,1
BusyDrT,LotusOak2,1
BusyDrT,MarkVaccines,1
BusyDrT,MaryamHenein,1
BusyDrT,Marzo_luna_,1
BusyDrT,MelissaRaeToro1,1
BusyDrT,MI4VaxChoice,1
BusyDrT,nocompulsoryvac,1
BusyDrT,Novaccineforce,1
BusyDrT,Nurse4freedom,1
BusyDrT,Pamira_Bezmen,1
BusyDrT,picphysicians,1
BusyDrT,PlumRemson,1
BusyDrT,RJM20,1
BusyDrT,RobertKennedyJr,1
BusyDrT,SadakaAssoc,1
BusyDrT,sallyKP,1
BusyDrT,science_cited,1
BusyDrT,SNCCLA,1
BusyDrT,stevescrutton,1
BusyDrT,TeddyFreddy11,1
BusyDrT,TexasMFA,1
BusyDrT,TN4VaxChoice,1
BusyDrT,truthlovingdr,1
BusyDrT,truthvaxwarrior,1
BusyDrT,TTAVOfficial,1
BusyDrT,US4MF,1
BusyDrT,uTobian,1
BusyDrT,VaccineInjury,1
BusyDrT,VaccineReaction,1
BusyDrT,vaxreactions,1
BusyDrT,vaxstudy,1
BusyDrT,VialNews,1
BusyDrT,WakeTheFlockUp6,1
BusyDrT,waynerohde,1
BusyDrT,weaponizedword1,1
BusyDrT,NVICLoeDown,1
CaliVaxChoice,1pissedoffmom1,1
CaliVaxChoice,Believe_Mothers,1
CaliVaxChoice,ceestave,1
CaliVaxChoice,debnantz,1
CaliVaxChoice,delbigtree,1
CaliVaxChoice,DemocratFed,1
CaliVaxChoice,DrKND,1
CaliVaxChoice,DrTessaT,1
CaliVaxChoice,EVaccines,1
CaliVaxChoice,HFIdaho,1
CaliVaxChoice,InsideVaccines,1
CaliVaxChoice,Lex55747486,1
CaliVaxChoice,MarkVaccines,1
CaliVaxChoice,Marzo_luna_,1
CaliVaxChoice,RJM20,1
CaliVaxChoice,stevescrutton,1
CaliVaxChoice,US4MF,1
CaliVaxChoice,vaxstudy,1
CasparKashkin,1pissedoffmom1,1
CasparKashkin,and_kell,1
CasparKashkin,avoiceforchoice,1
CasparKashkin,VACTRUTH,1
CasparKashkin,BardsFM,1
CasparKashkin,ceestave,1
CasparKashkin,Chena_Punim,1
CasparKashkin,chris_moyler,1
CasparKashkin,circleofmamas,1
CasparKashkin,dad_liams,1
CasparKashkin,debnantz,1
CasparKashkin,delbigtree,1
CasparKashkin,DemocratFed,1
CasparKashkin,DrKND,1
CasparKashkin,DrTessaT,1
CasparKashkin,EpigeneticWhisp,1
CasparKashkin,EVaccines,1
CasparKashkin,flick4freedom,1
CasparKashkin,HealthyNews2day,1
CasparKashkin,HFIdaho,1
CasparKashkin,HPVSideEffects,1
CasparKashkin,ICANdecide,1
CasparKashkin,JeffereyJaxen,1
CasparKashkin,Juanita87722370,1
CasparKashkin,Just4TheCause,1
CasparKashkin,Lex55747486,1
CasparKashkin,LotusOak2,1
CasparKashkin,MarkVaccines,1
CasparKashkin,Marzo_luna_,1
CasparKashkin,med1cinewoman,1
CasparKashkin,MelissaRaeToro1,1
CasparKashkin,nocompulsoryvac,1
CasparKashkin,Novaccineforce,1
CasparKashkin,picphysicians,1
CasparKashkin,PlumRemson,1
CasparKashkin,Rebekah60291919,1
CasparKashkin,SadakaAssoc,1
CasparKashkin,sallyKP,1
CasparKashkin,science_cited,1
CasparKashkin,stevescrutton,1
CasparKashkin,stopvaccinating,1
CasparKashkin,tabbyday,1
CasparKashkin,TeddyFreddy11,1
CasparKashkin,TexasMFA,1
CasparKashkin,TN4VaxChoice,1
CasparKashkin,truthlovingdr,1
CasparKashkin,TTAVOfficial,1
CasparKashkin,US4MF,1
CasparKashkin,vaccinationmyth,1
CasparKashkin,VaccineInjury,1
CasparKashkin,vaccinepapers,1
CasparKashkin,VialNews,1
CasparKashkin,WakeTheFlockUp6,1
CasparKashkin,yattypat,1
CasparKashkin,yesmaam74,1
ceestave,1pissedoffmom1,1
ceestave,AliBeckZeck,1
ceestave,and_kell,1
ceestave,avoiceforchoice,1
ceestave,BardsFM,1
ceestave,Believe_Mothers,1
ceestave,BusyDrT,1
ceestave,CaliVaxChoice,1
ceestave,Chena_Punim,1
ceestave,chris_moyler,1
ceestave,circleofmamas,1
ceestave,Crazymothers1,1
ceestave,davebrooker322,1
ceestave,debnantz,1
ceestave,delbigtree,1
ceestave,DemocratFed,1
ceestave,DrKND,1
ceestave,EVaccines,1
ceestave,GAVaccineChoice,1
ceestave,HFIdaho,1
ceestave,HPVSideEffects,1
ceestave,ICANdecide,1
ceestave,Juanita87722370,1
ceestave,Just4TheCause,1
ceestave,LeahDurantLaw,1
ceestave,Lex55747486,1
ceestave,MaineVaxChoice,1
ceestave,MaryamHenein,1
ceestave,MelissaRaeToro1,1
ceestave,MI4VaxChoice,1
ceestave,Nurse4freedom,1
ceestave,picphysicians,1
ceestave,PlumRemson,1
ceestave,Rebekah60291919,1
ceestave,REGRET_ie,1
ceestave,RJM20,1
ceestave,SadakaAssoc,1
ceestave,sallyKP,1
ceestave,science_cited,1
ceestave,stevescrutton,1
ceestave,truthlovingdr,1
ceestave,US4MF,1
ceestave,VaccineInjury,1
ceestave,vaccinepapers,1
ceestave,vaxreactions,1
ceestave,WakeTheFlockUp6,1
ceestave,waynerohde,1
ceestave,weaponizedword1,1
ceestave,yesmaam74,1
ceestave,NVICLoeDown,1
Chena_Punim,and_kell,1
Chena_Punim,avoiceforchoice,1
Chena_Punim,Believe_Mothers,1
Chena_Punim,BusyDrT,1
Chena_Punim,CasparKashkin,1
Chena_Punim,davebrooker322,1
Chena_Punim,debnantz,1
Chena_Punim,delbigtree,1
Chena_Punim,HFIdaho,1
Chena_Punim,HPVSideEffects,1
Chena_Punim,InsideVaccines,1
Chena_Punim,Lex55747486,1
Chena_Punim,MI4VaxChoice,1
Chena_Punim,nocompulsoryvac,1
Chena_Punim,picphysicians,1
Chena_Punim,RJM20,1
Chena_Punim,RobertKennedyJr,1
Chena_Punim,stevescrutton,1
Chena_Punim,TexasMFA,1
Chena_Punim,TN4VaxChoice,1
Chena_Punim,truthlovingdr,1
Chena_Punim,TTAVOfficial,1
Chena_Punim,US4MF,1
Chena_Punim,uTobian,1
Chena_Punim,VaccineInjury,1
Chena_Punim,VaccineReaction,1
Chena_Punim,vaxreactions,1
Chena_Punim,VialNews,1
Chena_Punim,waynerohde,1
Chena_Punim,weaponizedword1,1
ChildrensHD,and_kell,1
ChildrensHD,Believe_Mothers,1
ChildrensHD,BusyDrT,1
ChildrensHD,CasparKashkin,1
ChildrensHD,ceestave,1
ChildrensHD,Chena_Punim,1
ChildrensHD,davebrooker322,1
ChildrensHD,debnantz,1
ChildrensHD,DemocratFed,1
ChildrensHD,EpigeneticWhisp,1
ChildrensHD,flick4freedom,1
ChildrensHD,GAVaccineChoice,1
ChildrensHD,ICANdecide,1
ChildrensHD,InsideVaccines,1
ChildrensHD,Juanita87722370,1
ChildrensHD,Lex55747486,1
ChildrensHD,LotusOak2,1
ChildrensHD,MaryamHenein,1
ChildrensHD,MelissaRaeToro1,1
ChildrensHD,MI4VaxChoice,1
ChildrensHD,nocompulsoryvac,1
ChildrensHD,Novaccineforce,1
ChildrensHD,Nurse4freedom,1
ChildrensHD,PlumRemson,1
ChildrensHD,REGRET_ie,1
ChildrensHD,RJM20,1
ChildrensHD,RobertKennedyJr,1
ChildrensHD,science_cited,1
ChildrensHD,SNCCLA,1
ChildrensHD,stevescrutton,1
ChildrensHD,stopvaccinating,1
ChildrensHD,TeddyFreddy11,1
ChildrensHD,TexasMFA,1
ChildrensHD,TN4VaxChoice,1
ChildrensHD,truthlovingdr,1
ChildrensHD,TTAVOfficial,1
ChildrensHD,uTobian,1
ChildrensHD,VaccineReaction,1
ChildrensHD,vaxreactions,1
ChildrensHD,WakeTheFlockUp6,1
ChildrensHD,waynerohde,1
ChildrensHD,weaponizedword1,1
ChildrensHD,NVICLoeDown,1
childrensmarch4,VACTRUTH,1
childrensmarch4,Believe_Mothers,1
childrensmarch4,Chena_Punim,1
childrensmarch4,chris_moyler,1
childrensmarch4,debnantz,1
childrensmarch4,HFIdaho,1
childrensmarch4,HPVSideEffects,1
childrensmarch4,Just4TheCause,1
childrensmarch4,Lex55747486,1
childrensmarch4,Marzo_luna_,1
childrensmarch4,nocompulsoryvac,1
childrensmarch4,RJM20,1
childrensmarch4,truthlovingdr,1
childrensmarch4,US4MF,1
childrensmarch4,VialNews,1
chris_moyler,1pissedoffmom1,1
chris_moyler,avoiceforchoice,1
chris_moyler,BardsFM,1
chris_moyler,Believe_Mothers,1
chris_moyler,BusyDrT,1
chris_moyler,CasparKashkin,1
chris_moyler,Chena_Punim,1
chris_moyler,circleofmamas,1
chris_moyler,Crazymothers1,1
chris_moyler,davebrooker322,1
chris_moyler,debnantz,1
chris_moyler,DemocratFed,1
chris_moyler,EpigeneticWhisp,1
chris_moyler,flick4freedom,1
chris_moyler,HFIdaho,1
chris_moyler,HPVSideEffects,1
chris_moyler,ICANdecide,1
chris_moyler,InsideVaccines,1
chris_moyler,Juanita87722370,1
chris_moyler,Just4TheCause,1
chris_moyler,LeahDurantLaw,1
chris_moyler,LotusOak2,1
chris_moyler,MaineVaxChoice,1
chris_moyler,MelissaRaeToro1,1
chris_moyler,MI4VaxChoice,1
chris_moyler,nocompulsoryvac,1
chris_moyler,Nurse4freedom,1
chris_moyler,picphysicians,1
chris_moyler,PlumRemson,1
chris_moyler,REGRET_ie,1
chris_moyler,RJM20,1
chris_moyler,SadakaAssoc,1
chris_moyler,sallyKP,1
chris_moyler,science_cited,1
chris_moyler,stevescrutton,1
chris_moyler,stopvaccinating,1
chris_moyler,TN4VaxChoice,1
chris_moyler,truthlovingdr,1
chris_moyler,TTAVOfficial,1
chris_moyler,US4MF,1
chris_moyler,VaccineInjury,1
chris_moyler,vaccinepapers,1
chris_moyler,vaxreactions,1
chris_moyler,VialNews,1
chris_moyler,yattypat,1
circleofmamas,1pissedoffmom1,1
circleofmamas,avoiceforchoice,1
circleofmamas,BardsFM,1
circleofmamas,Believe_Mothers,1
circleofmamas,BusyDrT,1
circleofmamas,Chena_Punim,1
circleofmamas,chris_moyler,1
circleofmamas,davebrooker322,1
circleofmamas,debnantz,1
circleofmamas,delbigtree,1
circleofmamas,DemocratFed,1
circleofmamas,DrKND,1
circleofmamas,flick4freedom,1
circleofmamas,HealthyNews2day,1
circleofmamas,HFIdaho,1
circleofmamas,HPVSideEffects,1
circleofmamas,ICANdecide,1
circleofmamas,InsideVaccines,1
circleofmamas,Juanita87722370,1
circleofmamas,LeahDurantLaw,1
circleofmamas,med1cinewoman,1
circleofmamas,MI4VaxChoice,1
circleofmamas,Novaccineforce,1
circleofmamas,Nurse4freedom,1
circleofmamas,picphysicians,1
circleofmamas,REGRET_ie,1
circleofmamas,RJM20,1
circleofmamas,RobertKennedyJr,1
circleofmamas,SadakaAssoc,1
circleofmamas,sallyKP,1
circleofmamas,stevescrutton,1
circleofmamas,TexasMFA,1
circleofmamas,TN4VaxChoice,1
circleofmamas,truthlovingdr,1
circleofmamas,TTAVOfficial,1
circleofmamas,US4MF,1
circleofmamas,uTobian,1
circleofmamas,VaccineReaction,1
circleofmamas,vaxreactions,1
circleofmamas,vaxstudy,1
circleofmamas,VialNews,1
circleofmamas,WakeTheFlockUp6,1
circleofmamas,weaponizedword1,1
Crazymothers1,1pissedoffmom1,1
Crazymothers1,Alec_Zeck,1
Crazymothers1,and_kell,1
Crazymothers1,avoiceforchoice,1
Crazymothers1,BardsFM,1
Crazymothers1,Believe_Mothers,1
Crazymothers1,BusyDrT,1
Crazymothers1,CaliVaxChoice,1
Crazymothers1,CasparKashkin,1
Crazymothers1,ceestave,1
Crazymothers1,Chena_Punim,1
Crazymothers1,chris_moyler,1
Crazymothers1,circleofmamas,1
Crazymothers1,davebrooker322,1
Crazymothers1,debnantz,1
Crazymothers1,delbigtree,1
Crazymothers1,DemocratFed,1
Crazymothers1,DrKND,1
Crazymothers1,DrTessaT,1
Crazymothers1,EVaccines,1
Crazymothers1,exvaxxxer,1
Crazymothers1,flick4freedom,1
Crazymothers1,HFIdaho,1
Crazymothers1,Hollysstory1,1
Crazymothers1,HPVSideEffects,1
Crazymothers1,ICANdecide,1
Crazymothers1,InsideVaccines,1
Crazymothers1,JeffereyJaxen,1
Crazymothers1,Juanita87722370,1
Crazymothers1,Just4TheCause,1
Crazymothers1,justiceforevee,1
Crazymothers1,LeahDurantLaw,1
Crazymothers1,learntherisk,1
Crazymothers1,Lex55747486,1
Crazymothers1,LotusOak2,1
Crazymothers1,MaineVaxChoice,1
Crazymothers1,MarkVaccines,1
Crazymothers1,MaryJo__Perry,1
Crazymothers1,Marzo_luna_,1
Crazymothers1,melishadooley,1
Crazymothers1,MelissaRaeToro1,1
Crazymothers1,MI4VaxChoice,1
Crazymothers1,nocompulsoryvac,1
Crazymothers1,Novaccineforce,1
Crazymothers1,Nurse4freedom,1
Crazymothers1,Pamira_Bezmen,1
Crazymothers1,picphysicians,1
Crazymothers1,PlumRemson,1
Crazymothers1,Rebekah60291919,1
Crazymothers1,RJM20,1
Crazymothers1,RobertKennedyJr,1
Crazymothers1,SadakaAssoc,1
Crazymothers1,sallyKP,1
Crazymothers1,science_cited,1
Crazymothers1,stevescrutton,1
Crazymothers1,stopvaccinating,1
Crazymothers1,TeddyFreddy11,1
Crazymothers1,TexasMFA,1
Crazymothers1,TN4VaxChoice,1
Crazymothers1,truthlovingdr,1
Crazymothers1,US4MF,1
Crazymothers1,uTobian,1
Crazymothers1,vaccinepapers,1
Crazymothers1,VaccineReaction,1
Crazymothers1,vaxreactions,1
Crazymothers1,vaxstudy,1
Crazymothers1,VialNews,1
Crazymothers1,WakeTheFlockUp6,1
Crazymothers1,waynerohde,1
Crazymothers1,weaponizedword1,1
Crazymothers1,yattypat,1
Crazymothers1,yesmaam74,1
dad_liams,Believe_Mothers,1
dad_liams,CasparKashkin,1
dad_liams,DrKND,1
dad_liams,DrTessaT,1
dad_liams,ICANdecide,1
dad_liams,Lex55747486,1
dad_liams,MI4VaxChoice,1
dad_liams,Pamira_Bezmen,1
dad_liams,science_cited,1
dad_liams,US4MF,1
davebrooker322,1pissedoffmom1,1
davebrooker322,Alec_Zeck,1
davebrooker322,AliBeckZeck,1
davebrooker322,BardsFM,1
davebrooker322,CaliVaxChoice,1
davebrooker322,ceestave,1
davebrooker322,Chena_Punim,1
davebrooker322,ChildrensHD,1
davebrooker322,chris_moyler,1
davebrooker322,circleofmamas,1
davebrooker322,Crazymothers1,1
davebrooker322,delbigtree,1
davebrooker322,DrKND,1
davebrooker322,DrTessaT,1
davebrooker322,exvaxxxer,1
davebrooker322,flick4freedom,1
davebrooker322,HealthyNews2day,1
davebrooker322,HFIdaho,1
davebrooker322,HighWireTalk,1
davebrooker322,HPVSideEffects,1
davebrooker322,JeffereyJaxen,1
davebrooker322,Just4TheCause,1
davebrooker322,justiceforevee,1
davebrooker322,kuriousmind93,1
davebrooker322,learntherisk,1
davebrooker322,LotusOak2,1
davebrooker322,MaineVaxChoice,1
davebrooker322,MarkVaccines,1
davebrooker322,MaryJo__Perry,1
davebrooker322,Marzo_luna_,1
davebrooker322,med1cinewoman,1
davebrooker322,Pamira_Bezmen,1
davebrooker322,picphysicians,1
davebrooker322,Rebekah60291919,1
davebrooker322,REGRET_ie,1
davebrooker322,RitaBrosnan,1
davebrooker322,SadakaAssoc,1
davebrooker322,sallyKP,1
davebrooker322,stevescrutton,1
davebrooker322,tabbyday,1
davebrooker322,TeddyFreddy11,1
davebrooker322,TexasMFA,1
davebrooker322,UnitedForChoice,1
davebrooker322,US4MF,1
davebrooker322,vaccinepapers,1
davebrooker322,vaxstudy,1
davebrooker322,wontfoolmetwice,1
davebrooker322,yattypat,1
davebrooker322,yesmaam74,1
davebrooker322,NVICLoeDown,1
debnantz,and_kell,1
debnantz,Believe_Mothers,1
debnantz,Chena_Punim,1
debnantz,EpigeneticWhisp,1
debnantz,HFIdaho,1
debnantz,InsideVaccines,1
debnantz,Nurse4freedom,1
debnantz,picphysicians,1
debnantz,RJM20,1
debnantz,RobertKennedyJr,1
debnantz,VialNews,1
debnantz,WakeTheFlockUp6,1
delbigtree,1pissedoffmom1,1
delbigtree,Alec_Zeck,1
delbigtree,and_kell,1
delbigtree,avoiceforchoice,1
delbigtree,BardsFM,1
delbigtree,Believe_Mothers,1
delbigtree,BusyDrT,1
delbigtree,CasparKashkin,1
delbigtree,ceestave,1
delbigtree,Chena_Punim,1
delbigtree,chris_moyler,1
delbigtree,circleofmamas,1
delbigtree,Crazymothers1,1
delbigtree,davebrooker322,1
delbigtree,debnantz,1
delbigtree,DemocratFed,1
delbigtree,DrKND,1
delbigtree,DrTessaT,1
delbigtree,flick4freedom,1
delbigtree,GAVaccineChoice,1
delbigtree,HFIdaho,1
delbigtree,Hollysstory1,1
delbigtree,HPVSideEffects,1
delbigtree,ICANdecide,1
delbigtree,InsideVaccines,1
delbigtree,Juanita87722370,1
delbigtree,Just4TheCause,1
delbigtree,LeahDurantLaw,1
delbigtree,learntherisk,1
delbigtree,Lex55747486,1
delbigtree,LotusOak2,1
delbigtree,MaineVaxChoice,1
delbigtree,MarkVaccines,1
delbigtree,Marzo_luna_,1
delbigtree,melishadooley,1
delbigtree,MI4VaxChoice,1
delbigtree,nocompulsoryvac,1
delbigtree,Novaccineforce,1
delbigtree,Nurse4freedom,1
delbigtree,picphysicians,1
delbigtree,PlumRemson,1
delbigtree,RebeccaChandle1,1
delbigtree,RJM20,1
delbigtree,RobertKennedyJr,1
